0.1,0.0999991,1.29384e-06,77288.61,0.382664
0,-9e-07,-4.4336e-08,20.29953,0.023817
0.1,0.1000001,1.48749e-06,67227.41,0.036617
0.2,0.2000002,3.19582e-06,62581.81,0.048783
0.3,0.299999,5.10094e-06,58812.49,0.061367
0.4,0.399983,8.69025e-06,46026.64,0.073543
0.5,0.500057,9.4626e-06,52845.62,0.087104
0.6,0.600114,2.2353e-05,26847.13,0.099236
0.7,0.699583,4.38784e-05,15943.68,0.111346
0.8,0.799915,6.44767e-05,12406.26,0.123453
0.9,0.900057,7.49823e-05,12003.59,0.135571
1,0.925027,9.9961e-05,9253.879,0.151239
1.1,0.933753,0.000100063,9331.651,0.163296
1.2,0.936515,0.000100019,9363.371,0.175328
1.3,0.920728,9.9918e-05,9214.836,0.187359
1.4,0.937975,0.00010014,9366.637,0.199399
1.5,0.915071,9.9968e-05,9153.639,0.211432
1.4,0.88612,0.000100035,8858.1,0.2235
1.3,0.947835,9.9986e-05,9479.677,0.235546
1.2,0.901864,9.9892e-05,9028.391,0.247579
1.1,0.941883,0.000100092,9410.173,0.259628
1,0.93813,9.9936e-05,9387.308,0.271712
0.9,0.898997,9.8075e-05,9166.424,0.28377
0.8,0.800001,8.4996e-05,9412.219,0.295818
0.7,0.699986,7.51545e-05,9313.96,0.311102
0.6,0.599989,6.4986e-05,9232.589,0.323243
0.5,0.499999,5.37023e-05,9310.57,0.335361
0.4,0.400006,4.30817e-05,9284.824,0.347471
0.3,0.299995,3.19327e-05,9394.602,0.359682
0.2,0.2000025,2.0981e-05,9532.553,0.3723
0.1,0.0999989,1.03145e-05,9694.983,0.384408
0,-2e-06,-4.85516e-07,4.119329,0.023981
0.1,0.0999997,1.043913e-05,9579.314,0.036818
0.2,0.2000048,2.17515e-05,9194.989,0.050363
0.3,0.299992,3.34993e-05,8955.172,0.062703
0.4,0.4,4.51232e-05,8864.62,0.074875
0.5,0.499979,5.77096e-05,8663.706,0.086995
0.6,0.599954,6.91298e-05,8678.66,0.099107
0.7,0.700337,6.59657e-05,10616.68,0.111224
0.8,0.800095,6.72088e-05,11904.62,0.123338
0.9,0.900232,6.77843e-05,13280.83,0.135458
1,1.000165,5.97802e-05,16730.71,0.147579
1.1,1.100008,5.69865e-05,19302.96,0.159725
1.2,1.20005,5.07747e-05,23634.8,0.17185
1.3,1.300187,5.56659e-05,23356.97,0.183979
